,Network,Date,Time,Program,Length,Rating,Minute_In_Commercial,Total_Loss_perc
532,DKN,2015-11-16,10:52 PM,BLACK_S_BOT,60,1.9707176190464601,1,1.5027778466522954
533,DKN,2015-11-16,10:53 PM,BLACK_S_BOT,60,2.0344462565455332,1,1.8152405352799807
534,DKN,2015-11-16,10:54 PM,BLACK_S_BOT,60,2.088590446260129,0,1.3327205983978856
535,DKN,2015-11-16,10:55 PM,BLACK_S_BOT,60,2.1214613174089103,0,1.6270070994973809
536,DKN,2015-11-16,10:56 PM,BLACK_S_BOT,60,2.1285822024295085,0,1.4931081904685055
537,DKN,2015-11-16,10:57 PM,BLACK_S_BOT,60,2.159466517870022,0,1.904426370099128
538,DKN,2015-11-16,10:58 PM,BLACK_S_BOT,60,2.2355164942239423,0,3.7602337735212017
539,DKN,2015-11-16,10:59 PM,BLACK_S_BOT,60,2.2734185068975012,0,0.0
540,DKN,2015-11-23,10:00 PM,BLACK_S_BOT,60,2.6356942749979857,0,18.34161053689001
541,DKN,2015-11-23,10:01 PM,BLACK_S_BOT,60,2.336155715593644,0,10.093797527009189
542,DKN,2015-11-23,10:02 PM,BLACK_S_BOT,60,2.223513951724085,0,5.1715466802194685
543,DKN,2015-11-23,10:03 PM,BLACK_S_BOT,60,2.1566498856645584,0,5.416771465016633
544,DKN,2015-11-23,10:04 PM,BLACK_S_BOT,60,2.087431854481716,0,3.033273147840888
545,DKN,2015-11-23,10:05 PM,BLACK_S_BOT,60,2.068972544955741,0,3.5465043379480266
546,DKN,2015-11-23,10:06 PM,BLACK_S_BOT,60,2.030160779985157,0,2.9652272917580067
547,DKN,2015-11-23,10:07 PM,BLACK_S_BOT,60,2.015442973751776,0,1.6985029878765348
548,DKN,2015-11-23,10:08 PM,BLACK_S_BOT,60,2.0051440791318247,0,1.4212456151622523
549,DKN,2015-11-23,10:09 PM,BLACK_S_BOT,60,2.0103414112880675,0,4.825821106574007
550,DKN,2015-11-23,10:10 PM,BLACK_S_BOT,60,1.9243215082466536,1,4.504655691804093
551,DKN,2015-11-23,10:11 PM,BLACK_S_BOT,60,1.8786516449639248,1,3.1259322906298035
552,DKN,2015-11-23,10:12 PM,BLACK_S_BOT,60,1.870881424573392,1,1.7845013037284414
553,DKN,2015-11-23,10:13 PM,BLACK_S_BOT,60,1.8799662328888989,1,2.3346999014977503
554,DKN,2015-11-23,10:14 PM,BLACK_S_BOT,60,1.8972328752363896,0,2.4720549774696043
555,DKN,2015-11-23,10:15 PM,BLACK_S_BOT,60,1.901207469833308,0,1.9770682873395464
556,DKN,2015-11-23,10:16 PM,BLACK_S_BOT,60,1.8933621354708785,0,2.8137386329346663
557,DKN,2015-11-23,10:17 PM,BLACK_S_BOT,60,1.8660549162350144,0,2.127487455571829
558,DKN,2015-11-23,10:18 PM,BLACK_S_BOT,60,1.867091959444336,0,2.118939734825545
559,DKN,2015-11-23,10:19 PM,BLACK_S_BOT,60,1.8597500990707807,0,1.6822185697055614
560,DKN,2015-11-23,10:20 PM,BLACK_S_BOT,60,1.8437869270210607,1,7.4119619333662925
561,DKN,2015-11-23,10:21 PM,BLACK_S_BOT,60,1.7187020046786117,1,2.819694114495119
562,DKN,2015-11-23,10:22 PM,BLACK_S_BOT,60,1.7115833703187309,1,1.8936237733332064
563,DKN,2015-11-23,10:23 PM,BLACK_S_BOT,60,1.7332649026759683,1,1.1073900185172318
564,DKN,2015-11-23,10:24 PM,BLACK_S_BOT,60,1.7610360134150116,1,3.185876082704408
565,DKN,2015-11-23,10:25 PM,BLACK_S_BOT,60,1.7784016420881528,0,1.3067473228469342
566,DKN,2015-11-23,10:26 PM,BLACK_S_BOT,60,1.7934347169584692,0,1.4406843286113482
567,DKN,2015-11-23,10:27 PM,BLACK_S_BOT,60,1.7912702992627791,0,1.159109630357775
568,DKN,2015-11-23,10:28 PM,BLACK_S_BOT,60,1.8154773978864795,0,2.559271113323879
569,DKN,2015-11-23,10:29 PM,BLACK_S_BOT,60,1.7835019230893019,0,1.662597899957531
570,DKN,2015-11-23,10:30 PM,BLACK_S_BOT,60,1.7678648766559968,1,7.101601558770469
571,DKN,2015-11-23,10:31 PM,BLACK_S_BOT,60,1.6482177950749144,1,4.4999893845550165
572,DKN,2015-11-23,10:32 PM,BLACK_S_BOT,60,1.5950837357672991,0,2.4643880999292165
573,DKN,2015-11-23,10:33 PM,BLACK_S_BOT,60,1.5966710059236462,0,1.4260069127211181
574,DKN,2015-11-23,10:34 PM,BLACK_S_BOT,60,1.6538253012654354,1,2.069237789655381
575,DKN,2015-11-23,10:35 PM,BLACK_S_BOT,60,1.6791899956533782,0,1.215219685694345
576,DKN,2015-11-23,10:36 PM,BLACK_S_BOT,60,1.6822579720754294,0,1.0939929098412806
577,DKN,2015-11-23,10:37 PM,BLACK_S_BOT,60,1.6792036999661182,0,0.4698283596022225
578,DKN,2015-11-23,10:38 PM,BLACK_S_BOT,60,1.6934149737277158,0,2.0421636591164027
579,DKN,2015-11-23,10:39 PM,BLACK_S_BOT,60,1.6713034532479591,0,1.057333803826232
580,DKN,2015-11-23,10:40 PM,BLACK_S_BOT,60,1.6837781533071337,0,0.6131876729237404
581,DKN,2015-11-23,10:41 PM,BLACK_S_BOT,60,1.6931956596079414,0,3.4054179254485466
582,DKN,2015-11-23,10:42 PM,BLACK_S_BOT,60,1.6456687021650134,1,6.637286873741639
583,DKN,2015-11-23,10:43 PM,BLACK_S_BOT,60,1.5662913044940618,1,1.9172737850296933
584,DKN,2015-11-23,10:44 PM,BLACK_S_BOT,60,1.598373424635539,1,2.6280320277429867
585,DKN,2015-11-23,10:45 PM,BLACK_S_BOT,60,1.6249420541797923,1,1.8465653389378305
586,DKN,2015-11-23,10:46 PM,BLACK_S_BOT,60,1.644491835535687,0,1.3341127078748272
587,DKN,2015-11-23,10:47 PM,BLACK_S_BOT,60,1.6535041250198381,0,1.9008218809493729
588,DKN,2015-11-23,10:48 PM,BLACK_S_BOT,60,1.6415847230516225,0,1.4347030086500585
589,DKN,2015-11-23,10:49 PM,BLACK_S_BOT,60,1.650872396507143,0,1.660405676983275
590,DKN,2015-11-23,10:50 PM,BLACK_S_BOT,60,1.64584849337497,1,7.60096252239761
591,DKN,2015-11-23,10:51 PM,BLACK_S_BOT,60,1.5334662361356484,1,1.1395094620351451
592,DKN,2015-11-23,10:52 PM,BLACK_S_BOT,60,1.5638466752629199,1,1.456385230845659
593,DKN,2015-11-23,10:53 PM,BLACK_S_BOT,60,1.6212810223655847,1,2.8909266373303013
594,DKN,2015-11-23,10:54 PM,BLACK_S_BOT,60,1.6205501656140544,0,2.484977856664878
595,DKN,2015-11-23,10:55 PM,BLACK_S_BOT,60,1.6107510781883914,0,1.0562353824513229
596,DKN,2015-11-23,10:56 PM,BLACK_S_BOT,60,1.6355615562798551,0,0.5486375419753731
597,DKN,2015-11-23,10:57 PM,BLACK_S_BOT,60,1.659590556365395,0,0.8846233794896508
598,DKN,2015-11-23,10:58 PM,BLACK_S_BOT,60,1.6988581790835806,0,1.451407614571364
599,DKN,2015-11-23,10:59 PM,BLACK_S_BOT,60,1.740585266325385,0,0.0
600,DKN,2016-02-29,10:00 PM,BLACK_S_BOT,60,3.638674631201141,0,26.66176020611305
601,DKN,2016-02-29,10:01 PM,BLACK_S_BOT,60,2.9227245443293266,0,12.493600688983
602,DKN,2016-02-29,10:02 PM,BLACK_S_BOT,60,2.7042034687903613,0,8.285193209283552
603,DKN,2016-02-29,10:03 PM,BLACK_S_BOT,60,2.5421966389959683,0,5.932817642757063
604,DKN,2016-02-29,10:04 PM,BLACK_S_BOT,60,2.4494610058019965,0,4.560087574077901
605,DKN,2016-02-29,10:05 PM,BLACK_S_BOT,60,2.408837079618641,0,5.410106097115421
606,DKN,2016-02-29,10:06 PM,BLACK_S_BOT,60,2.3517741201182245,0,4.541900740130282
607,DKN,2016-02-29,10:07 PM,BLACK_S_BOT,60,2.29402230696386,0,3.5624508911746746
608,DKN,2016-02-29,10:08 PM,BLACK_S_BOT,60,2.254498685651147,0,2.701581623391008
609,DKN,2016-02-29,10:09 PM,BLACK_S_BOT,60,2.2258292327052063,0,3.5914941598559387
610,DKN,2016-02-29,10:10 PM,BLACK_S_BOT,60,2.1966828147985766,0,3.5092179126370877
611,DKN,2016-02-29,10:11 PM,BLACK_S_BOT,60,2.1754401039925813,0,2.958312494653517
612,DKN,2016-02-29,10:12 PM,BLACK_S_BOT,60,2.1660851378541803,0,3.5333791021535923
613,DKN,2016-02-29,10:13 PM,BLACK_S_BOT,60,2.134686183967,0,2.7826189207052123
614,DKN,2016-02-29,10:14 PM,BLACK_S_BOT,60,2.101117341052036,0,2.39257074060864
615,DKN,2016-02-29,10:15 PM,BLACK_S_BOT,60,2.0965720826844745,0,3.7219372954673378
616,DKN,2016-02-29,10:16 PM,BLACK_S_BOT,60,2.0478902517112245,1,5.646749513568143
617,DKN,2016-02-29,10:17 PM,BLACK_S_BOT,60,1.9639199268878504,1,2.273007023129244
618,DKN,2016-02-29,10:18 PM,BLACK_S_BOT,60,1.9776468634532216,1,4.057937877953981
619,DKN,2016-02-29,10:19 PM,BLACK_S_BOT,60,1.9443367951238533,0,2.333065845210436
620,DKN,2016-02-29,10:20 PM,BLACK_S_BOT,60,1.942710588853083,0,3.0980043958562464
621,DKN,2016-02-29,10:21 PM,BLACK_S_BOT,60,1.9349559312331808,0,1.949734745547272
622,DKN,2016-02-29,10:22 PM,BLACK_S_BOT,60,1.9398527097171443,0,3.5583648600480116
623,DKN,2016-02-29,10:23 PM,BLACK_S_BOT,60,1.9060234467026231,0,1.8958598470184085
624,DKN,2016-02-29,10:24 PM,BLACK_S_BOT,60,1.9127521316658145,0,2.43139631863314
625,DKN,2016-02-29,10:25 PM,BLACK_S_BOT,60,1.9021388998696256,0,2.618354758561165
626,DKN,2016-02-29,10:26 PM,BLACK_S_BOT,60,1.88976490342657,1,7.145031353054716
627,DKN,2016-02-29,10:27 PM,BLACK_S_BOT,60,1.7864758142899366,1,3.678527692387717
628,DKN,2016-02-29,10:28 PM,BLACK_S_BOT,60,1.794956239054076,0,3.978132615604488
629,DKN,2016-02-29,10:29 PM,BLACK_S_BOT,60,1.7732588596507557,1,2.2835474245878173
630,DKN,2016-02-29,10:30 PM,BLACK_S_BOT,60,1.8202787536096967,0,2.9530007547329444
631,DKN,2016-02-29,10:31 PM,BLACK_S_BOT,60,1.8169183947989525,0,2.1699654023410067
632,DKN,2016-02-29,10:32 PM,BLACK_S_BOT,60,1.8119530557886188,0,1.8321939550798705
633,DKN,2016-02-29,10:33 PM,BLACK_S_BOT,60,1.813591287505768,0,5.592950423633373
634,DKN,2016-02-29,10:34 PM,BLACK_S_BOT,60,1.7468338022517351,1,6.723601028731888
635,DKN,2016-02-29,10:35 PM,BLACK_S_BOT,60,1.6652597130020903,1,2.2378845781952097
636,DKN,2016-02-29,10:36 PM,BLACK_S_BOT,60,1.6990576674429214,1,2.8971397183256533
637,DKN,2016-02-29,10:37 PM,BLACK_S_BOT,60,1.7023228107133024,1,2.5824986436751156
638,DKN,2016-02-29,10:38 PM,BLACK_S_BOT,60,1.6992299159869209,1,1.0987114904524693
639,DKN,2016-02-29,10:39 PM,BLACK_S_BOT,60,1.7519784479915197,0,2.5624979694586125
640,DKN,2016-02-29,10:40 PM,BLACK_S_BOT,60,1.736668572826815,0,1.7070591964035242
641,DKN,2016-02-29,10:41 PM,BLACK_S_BOT,60,1.7342272570826749,0,0.6226862222267084
642,DKN,2016-02-29,10:42 PM,BLACK_S_BOT,60,1.7725772387485883,0,0.9070946522841256
643,DKN,2016-02-29,10:43 PM,BLACK_S_BOT,60,1.7907920928702223,1,8.871577358284023
644,DKN,2016-02-29,10:44 PM,BLACK_S_BOT,60,1.6759395651952005,1,2.7871751659405675
645,DKN,2016-02-29,10:45 PM,BLACK_S_BOT,60,1.6817758642290193,1,2.5429925115862684
646,DKN,2016-02-29,10:46 PM,BLACK_S_BOT,60,1.6984010957147695,1,2.5694504564403378
647,DKN,2016-02-29,10:47 PM,BLACK_S_BOT,60,1.6926625657703265,1,1.7801538108917017
648,DKN,2016-02-29,10:48 PM,BLACK_S_BOT,60,1.7047439409382137,0,1.176937574545539
649,DKN,2016-02-29,10:49 PM,BLACK_S_BOT,60,1.733707956171615,0,0.8131100527639251
650,DKN,2016-02-29,10:50 PM,BLACK_S_BOT,60,1.7490127431364653,0,1.1247698893607316
651,DKN,2016-02-29,10:51 PM,BLACK_S_BOT,60,1.774510589733286,0,2.157551515602304
652,DKN,2016-02-29,10:52 PM,BLACK_S_BOT,60,1.76337518234925,0,1.2418526965203636
653,DKN,2016-02-29,10:53 PM,BLACK_S_BOT,60,1.794036455699188,0,1.628630121302503
654,DKN,2016-02-29,10:54 PM,BLACK_S_BOT,60,1.8021336728414767,0,2.6773668832498254
655,DKN,2016-02-29,10:55 PM,BLACK_S_BOT,60,1.7817777259737633,1,5.029829239889298
656,DKN,2016-02-29,10:56 PM,BLACK_S_BOT,60,1.734610051058452,1,4.832216513426607
657,DKN,2016-02-29,10:57 PM,BLACK_S_BOT,60,1.7052293728971943,1,2.533455849702563
658,DKN,2016-02-29,10:58 PM,BLACK_S_BOT,60,1.790884812031259,1,1.8155330913763648
659,DKN,2016-02-29,10:59 PM,BLACK_S_BOT,60,1.8796511754435208,1,0.0
660,DKN,2016-03-07,10:01 PM,BLACK_S_BOT,59,3.4148616448950686,0,25.70251229404991
661,DKN,2016-03-07,10:02 PM,BLACK_S_BOT,59,2.6020013698106284,0,11.275962375982768
662,DKN,2016-03-07,10:03 PM,BLACK_S_BOT,59,2.3535492389350057,0,6.977157239752163
663,DKN,2016-03-07,10:04 PM,BLACK_S_BOT,59,2.2316508483182,0,4.908541580459749
664,DKN,2016-03-07,10:05 PM,BLACK_S_BOT,59,2.1710208514737483,0,3.6905461242255084
665,DKN,2016-03-07,10:06 PM,BLACK_S_BOT,59,2.1383955060249376,0,4.697735461779121
666,DKN,2016-03-07,10:07 PM,BLACK_S_BOT,59,2.078548710383001,0,2.859630087178401
667,DKN,2016-03-07,10:08 PM,BLACK_S_BOT,59,2.0608291732367223,1,6.266034747169282
668,DKN,2016-03-07,10:09 PM,BLACK_S_BOT,59,1.9638953502615701,1,4.0713240448468975
669,DKN,2016-03-07,10:10 PM,BLACK_S_BOT,59,1.9180885810268264,1,2.5083415256924657
670,DKN,2016-03-07,10:11 PM,BLACK_S_BOT,59,1.9138122783359264,1,3.2703279514596963
671,DKN,2016-03-07,10:12 PM,BLACK_S_BOT,59,1.9123359860050133,0,3.5875837945358477
672,DKN,2016-03-07,10:13 PM,BLACK_S_BOT,59,1.8836548917165183,0,2.131696153650812
673,DKN,2016-03-07,10:14 PM,BLACK_S_BOT,59,1.8957558476797531,0,2.7626314766328566
674,DKN,2016-03-07,10:15 PM,BLACK_S_BOT,59,1.8818864079266624,0,2.39563432076492
675,DKN,2016-03-07,10:16 PM,BLACK_S_BOT,59,1.861275809128216,1,6.948562010473366
676,DKN,2016-03-07,10:17 PM,BLACK_S_BOT,59,1.7473635652197024,1,1.9350210136144668
677,DKN,2016-03-07,10:18 PM,BLACK_S_BOT,59,1.7484626694104994,1,1.9733867319086555
678,DKN,2016-03-07,10:19 PM,BLACK_S_BOT,59,1.7931902733036431,1,2.8419411940488977
679,DKN,2016-03-07,10:20 PM,BLACK_S_BOT,59,1.8156209886173944,0,2.3077509221094696
680,DKN,2016-03-07,10:21 PM,BLACK_S_BOT,59,1.8062702634111183,0,2.1813219288161085
681,DKN,2016-03-07,10:22 PM,BLACK_S_BOT,59,1.8052138094552208,0,2.297163627093468
682,DKN,2016-03-07,10:23 PM,BLACK_S_BOT,59,1.788960338173436,0,1.7343795310750096
683,DKN,2016-03-07,10:24 PM,BLACK_S_BOT,59,1.7839676901511436,0,2.0728573099665444
684,DKN,2016-03-07,10:25 PM,BLACK_S_BOT,59,1.7725260916696441,0,2.5067488117486394
685,DKN,2016-03-07,10:26 PM,BLACK_S_BOT,59,1.7574682245093656,0,4.351823575029163
686,DKN,2016-03-07,10:27 PM,BLACK_S_BOT,59,1.6986672899759756,1,5.936660091379896
687,DKN,2016-03-07,10:28 PM,BLACK_S_BOT,59,1.6136255287777022,1,3.2113892679169203
688,DKN,2016-03-07,10:29 PM,BLACK_S_BOT,59,1.5825781208612038,0,1.8802106120285256
689,DKN,2016-03-07,10:30 PM,BLACK_S_BOT,59,1.5929291706817457,0,1.3141515816533211
690,DKN,2016-03-07,10:31 PM,BLACK_S_BOT,59,1.6557872498785304,0,1.41140427134395
691,DKN,2016-03-07,10:32 PM,BLACK_S_BOT,59,1.6619172429527533,0,1.2934945085422414
692,DKN,2016-03-07,10:33 PM,BLACK_S_BOT,59,1.6926832193801482,0,1.1066294593566643
693,DKN,2016-03-07,10:34 PM,BLACK_S_BOT,59,1.7087706990885785,0,2.391028906502636
694,DKN,2016-03-07,10:35 PM,BLACK_S_BOT,59,1.7043826022244986,0,2.261680311434794
695,DKN,2016-03-07,10:36 PM,BLACK_S_BOT,59,1.7031627633747446,1,7.020943722197392
696,DKN,2016-03-07,10:37 PM,BLACK_S_BOT,59,1.6048105217071944,1,3.4694133171538954
697,DKN,2016-03-07,10:38 PM,BLACK_S_BOT,59,1.5773935491101094,1,1.8021073936657863
698,DKN,2016-03-07,10:39 PM,BLACK_S_BOT,59,1.5905616029975471,1,2.0875174163344643
699,DKN,2016-03-07,10:40 PM,BLACK_S_BOT,59,1.6115211370161509,0,1.6549232094108843
700,DKN,2016-03-07,10:41 PM,BLACK_S_BOT,59,1.6428628706072963,0,1.0882344942654067
701,DKN,2016-03-07,10:42 PM,BLACK_S_BOT,59,1.6870807910839971,0,2.3648097668569505
702,DKN,2016-03-07,10:43 PM,BLACK_S_BOT,59,1.6780841457200932,0,1.3141576370089718
703,DKN,2016-03-07,10:44 PM,BLACK_S_BOT,59,1.691528048701385,0,2.48391774404506
704,DKN,2016-03-07,10:45 PM,BLACK_S_BOT,59,1.6698449325542777,0,2.2670521048515515
705,DKN,2016-03-07,10:46 PM,BLACK_S_BOT,59,1.6484203112718077,1,5.3962126566579665
706,DKN,2016-03-07,10:47 PM,BLACK_S_BOT,59,1.5910369054623457,1,2.8588864910002947
707,DKN,2016-03-07,10:48 PM,BLACK_S_BOT,59,1.5850945786911947,1,2.5165143903793252
708,DKN,2016-03-07,10:49 PM,BLACK_S_BOT,59,1.5793399868708975,1,2.1327517967802168
709,DKN,2016-03-07,10:50 PM,BLACK_S_BOT,59,1.6484861532317945,0,2.291184926205055
710,DKN,2016-03-07,10:51 PM,BLACK_S_BOT,59,1.6486581067810602,0,2.1281354238718064
711,DKN,2016-03-07,10:52 PM,BLACK_S_BOT,59,1.6462464426950378,0,2.761220600258211
712,DKN,2016-03-07,10:53 PM,BLACK_S_BOT,59,1.6315662587819504,0,1.4065372386273702
713,DKN,2016-03-07,10:54 PM,BLACK_S_BOT,59,1.6573923334457517,0,1.5253134221393043
714,DKN,2016-03-07,10:55 PM,BLACK_S_BOT,59,1.6516076153333246,0,1.5893674395806687
715,DKN,2016-03-07,10:56 PM,BLACK_S_BOT,59,1.6763364354897912,0,2.022972780620791
716,DKN,2016-03-07,10:57 PM,BLACK_S_BOT,59,1.6841735776919236,0,1.3388570382633551
717,DKN,2016-03-07,10:58 PM,BLACK_S_BOT,59,1.7428774409875527,0,3.3284779882404725
718,DKN,2016-03-07,10:59 PM,BLACK_S_BOT,59,1.76593556777608,0,0.0
719,DKN,2016-03-14,10:01 PM,BLACK_S_BOT,59,3.2277676292737763,0,22.8037219313197
720,DKN,2016-03-14,10:02 PM,BLACK_S_BOT,59,2.5949187425095097,0,12.066455628497033
721,DKN,2016-03-14,10:03 PM,BLACK_S_BOT,59,2.362462559041308,0,8.038440143987874
722,DKN,2016-03-14,10:04 PM,BLACK_S_BOT,59,2.2362102877998358,0,5.934733044974446
723,DKN,2016-03-14,10:05 PM,BLACK_S_BOT,59,2.159462034243884,0,5.831834899437313
724,DKN,2016-03-14,10:06 PM,BLACK_S_BOT,59,2.089089695531356,1,6.883721485766825
725,DKN,2016-03-14,10:07 PM,BLACK_S_BOT,59,1.9896764573270864,1,5.590315826549727
726,DKN,2016-03-14,10:08 PM,BLACK_S_BOT,59,1.957364124826668,1,3.830331314446704
727,DKN,2016-03-14,10:09 PM,BLACK_S_BOT,59,1.9221749219469428,1,4.389160225000317
728,DKN,2016-03-14,10:10 PM,BLACK_S_BOT,59,1.8914037104544548,0,4.6276695434327575
729,DKN,2016-03-14,10:11 PM,BLACK_S_BOT,59,1.8938333144777009,0,4.029784031002087
730,DKN,2016-03-14,10:12 PM,BLACK_S_BOT,59,1.8892868947233288,0,3.731841459430803
731,DKN,2016-03-14,10:13 PM,BLACK_S_BOT,59,1.8794708920485728,0,3.328442546312341
732,DKN,2016-03-14,10:14 PM,BLACK_S_BOT,59,1.8720295237733453,0,3.4433195979648747
733,DKN,2016-03-14,10:15 PM,BLACK_S_BOT,59,1.8470558509053336,0,3.0946664830123063
734,DKN,2016-03-14,10:16 PM,BLACK_S_BOT,59,1.810024020783909,0,1.5215786851376074
735,DKN,2016-03-14,10:17 PM,BLACK_S_BOT,59,1.8276965847917577,0,2.195796233771108
736,DKN,2016-03-14,10:18 PM,BLACK_S_BOT,59,1.806364015465287,0,1.7231959351171058
737,DKN,2016-03-14,10:19 PM,BLACK_S_BOT,59,1.8123487677253507,0,2.0343007718534523
738,DKN,2016-03-14,10:20 PM,BLACK_S_BOT,59,1.812178763013996,0,3.1667501484773437
739,DKN,2016-03-14,10:21 PM,BLACK_S_BOT,59,1.7895399588108492,1,8.76790252456015
740,DKN,2016-03-14,10:22 PM,BLACK_S_BOT,59,1.6579216483224253,1,2.5234379158092066
741,DKN,2016-03-14,10:23 PM,BLACK_S_BOT,59,1.6641967921936216,1,2.24883934773156
742,DKN,2016-03-14,10:24 PM,BLACK_S_BOT,59,1.6753787124542132,1,2.333263508970294
743,DKN,2016-03-14,10:25 PM,BLACK_S_BOT,59,1.7040662005955958,0,2.1553458575327338
744,DKN,2016-03-14,10:26 PM,BLACK_S_BOT,59,1.7133082074767705,0,2.4980402438980254
745,DKN,2016-03-14,10:27 PM,BLACK_S_BOT,59,1.7066280043534068,0,2.0291153930210784
746,DKN,2016-03-14,10:28 PM,BLACK_S_BOT,59,1.7074427898184512,0,2.471789895052295
747,DKN,2016-03-14,10:29 PM,BLACK_S_BOT,59,1.705690467242288,0,2.2244111938824807
748,DKN,2016-03-14,10:30 PM,BLACK_S_BOT,59,1.7029645632910868,0,2.1977077693304348
749,DKN,2016-03-14,10:31 PM,BLACK_S_BOT,59,1.691219924243584,1,8.24135995444236
750,DKN,2016-03-14,10:32 PM,BLACK_S_BOT,59,1.57325701650537,1,2.3446625256826787
751,DKN,2016-03-14,10:33 PM,BLACK_S_BOT,59,1.5700814206939042,0,2.2384085465021784
752,DKN,2016-03-14,10:34 PM,BLACK_S_BOT,59,1.580623921047361,0,1.6700059157471672
753,DKN,2016-03-14,10:35 PM,BLACK_S_BOT,59,1.6154109835380832,0,2.427999437400317
754,DKN,2016-03-14,10:36 PM,BLACK_S_BOT,59,1.6263114043444502,0,0.5509344886948672
755,DKN,2016-03-14,10:37 PM,BLACK_S_BOT,59,1.6440405879372386,0,1.2808830815989705
756,DKN,2016-03-14,10:38 PM,BLACK_S_BOT,59,1.6606234387490053,0,1.400994574590314
757,DKN,2016-03-14,10:39 PM,BLACK_S_BOT,59,1.6673854755221391,0,2.254184609536652
758,DKN,2016-03-14,10:40 PM,BLACK_S_BOT,59,1.6594407308560426,0,2.25121398483158
759,DKN,2016-03-14,10:41 PM,BLACK_S_BOT,59,1.6310681028858969,0,2.450423996327453
760,DKN,2016-03-14,10:42 PM,BLACK_S_BOT,59,1.6170210469787762,1,6.431571606144477
761,DKN,2016-03-14,10:43 PM,BLACK_S_BOT,59,1.539808828451081,1,1.6121887016859595
762,DKN,2016-03-14,10:44 PM,BLACK_S_BOT,59,1.5557671697409674,1,2.926605676292394
763,DKN,2016-03-14,10:45 PM,BLACK_S_BOT,59,1.5729546751377288,1,2.0049390873539803
764,DKN,2016-03-14,10:46 PM,BLACK_S_BOT,59,1.5861687527539017,0,1.325949043666793
765,DKN,2016-03-14,10:47 PM,BLACK_S_BOT,59,1.6195850028084828,0,1.3688778365528471
766,DKN,2016-03-14,10:48 PM,BLACK_S_BOT,59,1.6452214980224489,0,1.0700869209355055
767,DKN,2016-03-14,10:49 PM,BLACK_S_BOT,59,1.6589725675402252,0,2.587828819592855
768,DKN,2016-03-14,10:50 PM,BLACK_S_BOT,59,1.6372972368484244,1,8.024700048772672
769,DKN,2016-03-14,10:51 PM,BLACK_S_BOT,59,1.5401734040428294,1,1.8116788614679864
770,DKN,2016-03-14,10:52 PM,BLACK_S_BOT,59,1.5449098876346827,1,1.884597336473352
771,DKN,2016-03-14,10:53 PM,BLACK_S_BOT,59,1.5739490350391696,1,1.5330295727614591
772,DKN,2016-03-14,10:54 PM,BLACK_S_BOT,59,1.6195178550213365,0,1.1353572310316415
773,DKN,2016-03-14,10:55 PM,BLACK_S_BOT,59,1.6659697534495297,0,1.0925658923373778
774,DKN,2016-03-14,10:56 PM,BLACK_S_BOT,59,1.6860561251112247,0,1.2263671662255484
775,DKN,2016-03-14,10:57 PM,BLACK_S_BOT,59,1.7209092151041383,0,1.0306868132412503
776,DKN,2016-03-14,10:58 PM,BLACK_S_BOT,59,1.7876621614817407,0,3.023883862201916
777,DKN,2016-03-14,10:59 PM,BLACK_S_BOT,59,1.8758114011327955,0,0.0
778,DKN,2016-03-21,10:01 PM,BLACK_S_BOT,59,2.789278285691345,0,23.317461511388263
779,DKN,2016-03-21,10:02 PM,BLACK_S_BOT,59,2.190768617551523,0,8.877328344318213
780,DKN,2016-03-21,10:03 PM,BLACK_S_BOT,59,2.06124080381104,0,9.167114533312734
781,DKN,2016-03-21,10:04 PM,BLACK_S_BOT,59,1.9051609220016323,0,5.868823681276015
782,DKN,2016-03-21,10:05 PM,BLACK_S_BOT,59,1.8249607575889284,0,4.569382477866922
783,DKN,2016-03-21,10:06 PM,BLACK_S_BOT,59,1.7592514166523048,0,2.7857738599002992
784,DKN,2016-03-21,10:07 PM,BLACK_S_BOT,59,1.7381258815595158,0,2.915958493786509
785,DKN,2016-03-21,10:08 PM,BLACK_S_BOT,59,1.7278857393469156,0,5.846361320045961
786,DKN,2016-03-21,10:09 PM,BLACK_S_BOT,59,1.6409206490105714,1,5.5219949025697925
787,DKN,2016-03-21,10:10 PM,BLACK_S_BOT,59,1.5867018485269997,1,3.3715403206603485
788,DKN,2016-03-21,10:11 PM,BLACK_S_BOT,59,1.5845482859176918,1,1.926205030171385
789,DKN,2016-03-21,10:12 PM,BLACK_S_BOT,59,1.5926212050994155,1,2.9887071343395446
790,DKN,2016-03-21,10:13 PM,BLACK_S_BOT,59,1.6008312694372069,0,3.0536123775692303
791,DKN,2016-03-21,10:14 PM,BLACK_S_BOT,59,1.5813302628647024,0,2.1640453468584417
792,DKN,2016-03-21,10:15 PM,BLACK_S_BOT,59,1.5699788504503855,0,2.2300994095879063
793,DKN,2016-03-21,10:16 PM,BLACK_S_BOT,59,1.5608205223408809,0,1.4103165833339717
794,DKN,2016-03-21,10:17 PM,BLACK_S_BOT,59,1.5645312653703427,0,3.0691670332905265
795,DKN,2016-03-21,10:18 PM,BLACK_S_BOT,59,1.5402555587392617,0,1.7427053478265595
796,DKN,2016-03-21,10:19 PM,BLACK_S_BOT,59,1.5386986246214582,0,1.9446865463365992
797,DKN,2016-03-21,10:20 PM,BLACK_S_BOT,59,1.5240043592247352,1,6.9720233422754765
798,DKN,2016-03-21,10:21 PM,BLACK_S_BOT,59,1.4407443217517244,1,2.0259382503553978
